X,Y,nesting,num_operands
(10--9),19,1,2
(-86+32),-54,1,2
(-40*-65),0,1,2
(92-55),37,1,2
(76*-67),-92,1,2
(33*31),23,1,2
(-93+46),-47,1,2
(22-80),-58,1,2
(-55+49),-6,1,2
(48+22),70,1,2
(-27*88),-76,1,2
(-78+48),-30,1,2
(3*-49),-47,1,2
(-67--6),-61,1,2
(20*-26),-20,1,2
(-66-34),0,1,2
(43*21),3,1,2
(-1-91),-92,1,2
(-39*-1),39,1,2
(-70+23),-47,1,2
(42-73),-31,1,2
(-28--39),11,1,2
(97-40),57,1,2
(-78*-83),74,1,2
(5+-44),-39,1,2
(8+85),93,1,2
(-38*-89),82,1,2
(-91*-77),7,1,2
(-55-39),-94,1,2
(-50-88),-38,1,2
(8+58),66,1,2
(-41*32),-12,1,2
(86*69),34,1,2
(-98+31),-67,1,2
(54+-26),28,1,2
(-24+94),70,1,2
(-41-39),-80,1,2
(-8*6),-48,1,2
(-29+-28),-57,1,2
(5-1),4,1,2
(79-42),37,1,2
(-71-23),-94,1,2
(19+13),32,1,2
(91-54),37,1,2
(75-27),48,1,2
(13+-88),-75,1,2
(-93-95),-88,1,2
(84+64),48,1,2
(-93*-16),88,1,2
(-68*-46),28,1,2
(-75+63),-12,1,2
(-69-83),-52,1,2
(88+22),10,1,2
(-74-21),-95,1,2
(-55+-50),-5,1,2
(-48+16),-32,1,2
(-46*98),-8,1,2
(-22+-34),-56,1,2
(-85-58),-43,1,2
(-5-8),-13,1,2
(48*55),40,1,2
(-45+77),32,1,2
(68*82),76,1,2
(-7-64),-71,1,2
(-6+21),15,1,2
(-57-80),-37,1,2
(-37+58),21,1,2
(-96-95),-91,1,2
(-62+42),-20,1,2
(96*59),64,1,2
(37*14),18,1,2
(94+26),20,1,2
(-3+6),3,1,2
(74+55),29,1,2
(-52*35),-20,1,2
(20-51),-31,1,2
(33*79),7,1,2
(60-71),-11,1,2
(-39-56),-95,1,2
(-67*-60),20,1,2
(-83-30),-13,1,2
(-44+7),-37,1,2
(84-90),-6,1,2
(34*-30),-20,1,2
(18+59),77,1,2
(-38+59),21,1,2
(67*-60),-20,1,2
(17*73),41,1,2
(92*-63),-96,1,2
(-67-56),-23,1,2
(-33*53),-49,1,2
(-86-67),-53,1,2
(-44*-70),80,1,2
(-59*-65),35,1,2
(-73+92),19,1,2
(-91*83),-53,1,2
(49*66),34,1,2
(57+-60),-3,1,2
(58-51),7,1,2
(46-90),-44,1,2
(83*-39),-37,1,2
(92-55),37,1,2
(33+33),66,1,2
(-69+21),-48,1,2
(35+90),25,1,2
(35*29),15,1,2
(-82*56),-92,1,2
(-30+19),-11,1,2
(-44+15),-29,1,2
(85+40),25,1,2
(-31*-26),6,1,2
(37*1),37,1,2
(-38+37),-1,1,2
(89-88),1,1,2
(-87+23),-64,1,2
(-62+33),-29,1,2
(69*5),45,1,2
(71+41),12,1,2
(-8+36),28,1,2
(-77-57),-34,1,2
(-49*33),-17,1,2
(42*34),28,1,2
(-80+1),-79,1,2
(65*8),20,1,2
(89-62),27,1,2
(21+55),76,1,2
(-86*84),-24,1,2
(64+27),91,1,2
(11+38),49,1,2
(-31+42),11,1,2
(40-36),4,1,2
(-89+56),-33,1,2
(13*46),98,1,2
(42*-90),-80,1,2
(33*80),40,1,2
(-95+84),-11,1,2
(-64*-5),20,1,2
(48*-27),-96,1,2
(-76-85),-61,1,2
(69*-86),-34,1,2
(53+90),43,1,2
(-68-60),-28,1,2
(-63-66),-29,1,2
(-47*-63),61,1,2
(-8*21),-68,1,2
(-60+3),-57,1,2
(90+12),2,1,2
(-69-57),-26,1,2
(19-35),-16,1,2
(-75*12),0,1,2
(16+64),80,1,2
(-19+81),62,1,2
(-30+4),-26,1,2
(-26+35),9,1,2
(6+81),87,1,2
(20-78),-58,1,2
(97-28),69,1,2
(57*-88),-16,1,2
(88*79),52,1,2
(58+75),33,1,2
(58-7),51,1,2
(-66*-27),82,1,2
(85+89),74,1,2
(-47*75),-25,1,2
(43-50),-7,1,2
(-57-45),-2,1,2
(37+3),40,1,2
(-88+30),-58,1,2
(-11*-12),32,1,2
(59*-69),-71,1,2
(-31+33),2,1,2
(67*-52),-84,1,2
(68-83),-15,1,2
(70-17),53,1,2
(-16*-86),76,1,2
(3*-39),-17,1,2
(46*-37),-2,1,2
(-34+90),56,1,2
(-66-73),-39,1,2
(-68*-44),92,1,2
(-13-22),-35,1,2
(-98+-72),-70,1,2
(-72+69),-3,1,2
(-45*28),-60,1,2
(-17-53),-70,1,2
(-65*3),-95,1,2
(-21+74),53,1,2
(45+99),44,1,2
(-92-76),-68,1,2
(10*15),50,1,2
(-57*51),-7,1,2
(22+90),12,1,2
(-11+68),57,1,2
(49-60),-11,1,2
(-42*-28),76,1,2
(65-52),13,1,2
(-19+10),-9,1,2
(-90+94),4,1,2
(-74-90),-64,1,2
(50+44),94,1,2
(-82+16),-66,1,2
(-57+10),-47,1,2
(-23*76),-48,1,2
(68-59),9,1,2
(55+26),81,1,2
(-91-23),-14,1,2
(67+18),85,1,2
(-39+25),-14,1,2
(-36-25),-61,1,2
(97+82),79,1,2
(-20*1),-20,1,2
(24-27),-3,1,2
(90*-86),-40,1,2
(49+58),7,1,2
(45+75),20,1,2
(75*-42),-50,1,2
(-83*-64),12,1,2
(-69+76),7,1,2
(-56*55),-80,1,2
(35+67),2,1,2
(-39-10),-49,1,2
(13-21),-8,1,2
(27+69),96,1,2
(-29*63),-27,1,2
(-44+12),-32,1,2
(48-47),1,1,2
(4+82),86,1,2
(5+38),43,1,2
(38-16),22,1,2
(69+84),53,1,2
(42-23),19,1,2
(-60-90),-50,1,2
(-42+-39),-81,1,2
(86+30),16,1,2
(20*2),40,1,2
(-80+30),-50,1,2
(-5-55),-60,1,2
(96*35),60,1,2
(-61+16),-45,1,2
(97+16),13,1,2
(42+51),93,1,2
(-66+23),-43,1,2
(-12-12),-24,1,2
(39-88),-49,1,2
(-68+43),-25,1,2
(-36*47),-92,1,2
(-60-10),-70,1,2
(3--87),90,1,2
(2+-12),-10,1,2
(-1+1),0,1,2
(-72+77),5,1,2
(11*68),48,1,2
(-92*-80),60,1,2
(86-38),48,1,2
(-27+39),12,1,2
(-83*71),-93,1,2
(36+93),29,1,2
(71-58),13,1,2
(13+2),15,1,2
(60--10),70,1,2
(-38+94),56,1,2
(-67*-42),14,1,2
(14-63),-49,1,2
(-66*-36),76,1,2
(-13-30),-43,1,2
(-38+26),-12,1,2
(62*40),80,1,2
(-93+17),-76,1,2
(-90*55),-50,1,2
(7--66),73,1,2
(-2*-74),48,1,2
(-41-64),-5,1,2
(-95*-97),15,1,2
(18+85),3,1,2
(-95+18),-77,1,2
(-72+65),-7,1,2
(61+87),48,1,2
(82+7),89,1,2
(47-90),-43,1,2
(53*2),6,1,2
(15*-91),-65,1,2
(-1+-40),-41,1,2
(-79+47),-32,1,2
(-75+88),13,1,2
(-12*-81),72,1,2
(-14*62),-68,1,2
(-63-60),-23,1,2
(-4-9),-13,1,2
(55*-84),-20,1,2
(16*19),4,1,2
(-17*43),-31,1,2
(-99-30),-29,1,2
(22*-28),-16,1,2
(-4-21),-25,1,2
(-37+7),-30,1,2
(-17*21),-57,1,2
(-74*-20),80,1,2
(-91-75),-66,1,2
(-13*31),-3,1,2
(-44*37),-28,1,2
(-94+7),-87,1,2
(35+43),78,1,2
(-47-2),-49,1,2
(9*72),48,1,2
(-37*52),-24,1,2
(70*-21),-70,1,2
(8+60),68,1,2
(-74-28),-2,1,2
(-51-66),-17,1,2
(84-70),14,1,2
(25*-97),-25,1,2
(-8*36),-88,1,2
(-6-77),-83,1,2
(-80*62),-60,1,2
(-85*-40),0,1,2
(78-83),-5,1,2
(-14+-26),-40,1,2
(38+-9),29,1,2
(-7+76),69,1,2
(-76-17),-93,1,2
(-40*-40),0,1,2
(49*60),40,1,2
(-38+91),53,1,2
(-65*-83),95,1,2
(47+6),53,1,2
(27-95),-68,1,2
(4-59),-55,1,2
(-52-6),-58,1,2
(4-33),-29,1,2
(-57-82),-39,1,2
(-21-42),-63,1,2
(-12+-46),-58,1,2
(27--67),94,1,2
(-25+19),-6,1,2
(-64-51),-15,1,2
(-10*87),-70,1,2
(-76-29),-5,1,2
(93-18),75,1,2
(27*9),43,1,2
(89-14),75,1,2
(-47*-9),23,1,2
(-54-80),-34,1,2
(34*73),82,1,2
(-63+35),-28,1,2
(-94+25),-69,1,2
(35+52),87,1,2
(-82*-93),26,1,2
(-86*-34),24,1,2
(33--41),74,1,2
(-26*-18),68,1,2
(-13-30),-43,1,2
(-54-93),-47,1,2
(63-62),1,1,2
(38*98),24,1,2
(19*90),10,1,2
(70+49),19,1,2
(16*12),92,1,2
(58--84),42,1,2
(-21+67),46,1,2
(-39-59),-98,1,2
(-33*86),-38,1,2
(-4-11),-15,1,2
(20*88),60,1,2
(-66-9),-75,1,2
(83*73),59,1,2
(45+63),8,1,2
(-61-52),-13,1,2
(-63+16),-47,1,2
(-12-31),-43,1,2
(76+85),61,1,2
(-83-13),-96,1,2
(-21--3),-18,1,2
(-39-77),-16,1,2
(6+17),23,1,2
(90--22),12,1,2
(71-41),30,1,2
(79+76),55,1,2
(-97-39),-36,1,2
(-3+64),61,1,2
(97*-84),-48,1,2
(-93*7),-51,1,2
(17+98),15,1,2
(-19*-13),47,1,2
(-57*-37),9,1,2
(80+57),37,1,2
(98-17),81,1,2
(-24*9),-16,1,2
(72*-31),-32,1,2
(34*0),0,1,2
(82-4),78,1,2
(-38+75),37,1,2
(3-75),-72,1,2
(-96+16),-80,1,2
(-7+57),50,1,2
(-65-35),0,1,2
(44+93),37,1,2
(75+46),21,1,2
(75+65),40,1,2
(-74-43),-17,1,2
(23+92),15,1,2
(84-78),6,1,2
(-85*-63),55,1,2
(-19-46),-65,1,2
(-73-95),-68,1,2
(49*-12),-88,1,2
(13+62),75,1,2
(45+84),29,1,2
(-15-59),-74,1,2
(-80+-22),-2,1,2
(-8--55),47,1,2
(97*-98),-6,1,2
(95+32),27,1,2
(38*18),84,1,2
(55*26),30,1,2
(-62+40),-22,1,2
(88-90),-2,1,2
(75+69),44,1,2
(82+44),26,1,2
(52+41),93,1,2
(40+82),22,1,2
(69+53),22,1,2
(5-86),-81,1,2
(17*36),12,1,2
(29*41),89,1,2
(68+4),72,1,2
(-99-21),-20,1,2
(35+63),98,1,2
(36*-85),-60,1,2
(-96+68),-28,1,2
(98+-45),53,1,2
(-4*98),-92,1,2
(-19+86),67,1,2
(21-33),-12,1,2
(-5--17),12,1,2
(-26*68),-68,1,2
(79-26),53,1,2
(-40+-69),-9,1,2
(70+76),46,1,2
(-76*65),-40,1,2
(74+45),19,1,2
(44*-70),-80,1,2
(42-35),7,1,2
(-80+68),-12,1,2
(-61+73),12,1,2
(40-86),-46,1,2
(78-89),-11,1,2
(11-42),-31,1,2
(-22-41),-63,1,2
(37*15),55,1,2
(-12-12),-24,1,2
(-26-23),-49,1,2
(-53+55),2,1,2
(34+98),32,1,2
(-4*30),-20,1,2
(-96-80),-76,1,2
(17-63),-46,1,2
(-31*44),-64,1,2
(40+-48),-8,1,2
(35*64),40,1,2
(-19*-34),46,1,2
(-61-33),-94,1,2
(-14-52),-66,1,2
(26-7),19,1,2
(-46*38),-48,1,2
(16+88),4,1,2
(22+45),67,1,2
(-92*-38),96,1,2
(15-22),-7,1,2
(14-78),-64,1,2
(89-24),65,1,2
(4+1),5,1,2
(-16-93),-9,1,2
(50-29),21,1,2
(-36+7),-29,1,2
(6*20),20,1,2
(-46-52),-98,1,2
(-89*65),-85,1,2
(-66+23),-43,1,2
(31-96),-65,1,2
(44+16),60,1,2
(-38+81),43,1,2
(52*29),8,1,2
(-52+15),-37,1,2
(69*58),2,1,2
(-59*62),-58,1,2
(-32-50),-82,1,2
(58+55),13,1,2
(-14*-5),70,1,2
(41*-91),-31,1,2
(43+5),48,1,2
(83*51),33,1,2
(-22-67),-89,1,2
(-19+-1),-20,1,2
(-72+22),-50,1,2
(53+79),32,1,2
(15-77),-62,1,2
(34--67),1,1,2
(-21-35),-56,1,2
(91*39),49,1,2
(96*65),40,1,2
(-96*-30),80,1,2
(19+91),10,1,2
(51-12),39,1,2
(-2+28),26,1,2
(70+64),34,1,2
(-38*-76),88,1,2
(63-19),44,1,2
(-34+23),-11,1,2
(17-75),-58,1,2
(-83+41),-42,1,2
(72-57),15,1,2
(-74+83),9,1,2
(-46*-50),0,1,2
(50-37),13,1,2
(31*-42),-2,1,2
(-2*-91),82,1,2
(53-37),16,1,2
(-17-67),-84,1,2
(14*60),40,1,2
(70*38),60,1,2
(43+94),37,1,2
(85*30),50,1,2
(-62+-4),-66,1,2
(-67-52),-19,1,2
(38*-24),-12,1,2
(-7+18),11,1,2
(-97-86),-83,1,2
(-68+74),6,1,2
(40*71),40,1,2
(47*91),77,1,2
(-61*27),-47,1,2
(23-2),21,1,2
(-51-91),-42,1,2
(-41+89),48,1,2
(27-65),-38,1,2
(-68-87),-55,1,2
(77*-53),-81,1,2
(-41+18),-23,1,2
(-94-98),-92,1,2
(-24-13),-37,1,2
(59+14),73,1,2
(56+51),7,1,2
(-33+-31),-64,1,2
(33+76),9,1,2
(-42+-93),-35,1,2
(-6-51),-57,1,2
(-97-92),-89,1,2
(-26-0),-26,1,2
(66+64),30,1,2
(-58+62),4,1,2
(-35+70),35,1,2
(43-24),19,1,2
(33+78),11,1,2
(-79*-95),5,1,2
(93*-31),-83,1,2
(27-47),-20,1,2
(93*-58),-94,1,2
(75+28),3,1,2
(-85+18),-67,1,2
(-7--25),18,1,2
(-17-31),-48,1,2
(41*-85),-85,1,2
(-95-66),-61,1,2
(-83+22),-61,1,2
(80+97),77,1,2
(-76+83),7,1,2
(56*57),92,1,2
(-36-86),-22,1,2
(10*-62),-20,1,2
(-94+-35),-29,1,2
(47*-36),-92,1,2
(-10-88),-98,1,2
(-54-98),-52,1,2
(32*-21),-72,1,2
(11+34),45,1,2
(64-11),53,1,2
(-56-84),-40,1,2
(62-42),20,1,2
(75*-23),-25,1,2
(28+43),71,1,2
(-2*-26),52,1,2
(32-47),-15,1,2
(63*43),9,1,2
(45+60),5,1,2
(-19-18),-37,1,2
(-76*-5),80,1,2
(-8*-27),16,1,2
(31+56),87,1,2
(-60-57),-17,1,2
(-11*-90),90,1,2
(84-44),40,1,2
(-95-40),-35,1,2
(-81+85),4,1,2
(-29-3),-32,1,2
(-57*-35),95,1,2
(18-46),-28,1,2
(-53+87),34,1,2
(-26+95),69,1,2
(-96+81),-15,1,2
(-97-82),-79,1,2
(3--80),83,1,2
(-6-78),-84,1,2
(-36-30),-66,1,2
(-31-46),-77,1,2
(-53--69),16,1,2
(-81*73),-13,1,2
(63--94),57,1,2
(-36+19),-17,1,2
(-4+68),64,1,2
(-58+6),-52,1,2
(33+63),96,1,2
(87*-58),-46,1,2
(56+39),95,1,2
(97+4),1,1,2
(70-88),-18,1,2
(79-53),26,1,2
(-78--70),-8,1,2
(-94+4),-90,1,2
(95*60),0,1,2
(-23+83),60,1,2
(46+12),58,1,2
(27--86),13,1,2
(-13*-64),32,1,2
(-20*19),-80,1,2
(89+-91),-2,1,2
(-93+11),-82,1,2
(72*-42),-24,1,2
(-6*-16),96,1,2
(-9-75),-84,1,2
(-30-56),-86,1,2
(83+-36),47,1,2
(12-11),1,1,2
(-66-71),-37,1,2
(64-41),23,1,2
(-38*-12),56,1,2
(-19-95),-14,1,2
(25--65),90,1,2
(-56-59),-15,1,2
(76*-57),-32,1,2
(47*0),0,1,2
(-94+99),5,1,2
(38-71),-33,1,2
(92+31),23,1,2
(52+28),80,1,2
(-90*45),-50,1,2
(-99-76),-75,1,2
(-18-53),-71,1,2
(10*-62),-20,1,2
(41*90),90,1,2
(49-33),16,1,2
(-25-33),-58,1,2
(-42*-19),98,1,2
(26+12),38,1,2
(63+72),35,1,2
(-7+20),13,1,2
(-96-6),-2,1,2
(-44-17),-61,1,2
(-62+32),-30,1,2
(-65-19),-84,1,2
(66*-62),-92,1,2
(-86+2),-84,1,2
(23*-99),-77,1,2
(-15*-63),45,1,2
(46-25),21,1,2
(54-56),-2,1,2
(-65*-89),85,1,2
(20-56),-36,1,2
(-56+23),-33,1,2
(27-45),-18,1,2
(64-19),45,1,2
(18*23),14,1,2
(-47*14),-58,1,2
(-99-60),-59,1,2
(71+-98),-27,1,2
(-40+65),25,1,2
(17*-22),-74,1,2
(-97-21),-18,1,2
(9-94),-85,1,2
(-3-68),-71,1,2
(-56-13),-69,1,2
(84-16),68,1,2
(-59*-35),65,1,2
(2+77),79,1,2
(-40*-97),80,1,2
(-26*61),-86,1,2
(-44-84),-28,1,2
(47*30),10,1,2
(56*45),20,1,2
(-5--21),16,1,2
(21+65),86,1,2
(-42-3),-45,1,2
(98-1),97,1,2
(17-84),-67,1,2
(-63-32),-95,1,2
(-7+64),57,1,2
(-96-97),-93,1,2
(-60--32),-28,1,2
(-71-23),-94,1,2
(-88-1),-89,1,2
(-62+72),10,1,2
(-48*7),-36,1,2
(68*-7),-76,1,2
(31*-68),-8,1,2
(-26+15),-11,1,2
(27*-41),-7,1,2
(27+-97),-70,1,2
(-17+95),78,1,2
(-85--17),-68,1,2
(4-55),-51,1,2
(83*95),85,1,2
(-56*41),-96,1,2
(-60-11),-71,1,2
(65+90),55,1,2
(-20*-66),20,1,2
(-30+98),68,1,2
(82+45),27,1,2
(-91+69),-22,1,2
(21*-44),-24,1,2
(33*74),42,1,2
(47*-15),-5,1,2
(-75*-41),75,1,2
(32*14),48,1,2
(58-72),-14,1,2
(-71*39),-69,1,2
(22*-8),-76,1,2
(89-14),75,1,2
(39-15),24,1,2
(-2-73),-75,1,2
(-98*-76),48,1,2
(81+22),3,1,2
(3-16),-13,1,2
(-95*-12),40,1,2
(-26-84),-10,1,2
(-70*-82),40,1,2
(9+18),27,1,2
(-76-55),-31,1,2
(11*-28),-8,1,2
(-86*66),-76,1,2
(66-47),19,1,2
(57*-74),-18,1,2
(70-14),56,1,2
(-71+59),-12,1,2
(-95*1),-95,1,2
(-65-79),-44,1,2
(-22*70),-40,1,2
(42+47),89,1,2
(-78+55),-23,1,2
(68*41),88,1,2
(-7-48),-55,1,2
(-4*-30),20,1,2
(85-33),52,1,2
(94*51),94,1,2
(-55+68),13,1,2
(89-86),3,1,2
(-44*-34),96,1,2
(-95+66),-29,1,2
(8+-11),-3,1,2
(-66*-21),86,1,2
(2*-85),-70,1,2
(96+-78),18,1,2
(-99-20),-19,1,2
(-61*-76),36,1,2
(82-88),-6,1,2
(-99+46),-53,1,2
(36+26),62,1,2
(91+69),60,1,2
(-8+65),57,1,2
(-12+66),54,1,2
(-12+39),27,1,2
(50+59),9,1,2
(-44--31),-13,1,2
(-36+69),33,1,2
(-13+65),52,1,2
(-54-74),-28,1,2
(-33*-89),37,1,2
(-43-95),-38,1,2
(2*82),64,1,2
(-8-49),-57,1,2
(38*-24),-12,1,2
(-86-80),-66,1,2
(39*61),79,1,2
(27+-87),-60,1,2
(32-65),-33,1,2
(35*-92),-20,1,2
(4+-69),-65,1,2
(-78-86),-64,1,2
(-97+77),-20,1,2
(-91*-61),51,1,2
(-8*-27),16,1,2
(76*36),36,1,2
(46+87),33,1,2
(-71-87),-58,1,2
(-40*55),0,1,2
(0-11),-11,1,2
(-15*-63),45,1,2
(51+25),76,1,2
(24*69),56,1,2
(-7*84),-88,1,2
(-42-3),-45,1,2
(26-56),-30,1,2
(81-19),62,1,2
(11*34),74,1,2
(37-40),-3,1,2
(91+86),77,1,2
(26*-89),-14,1,2
(66+92),58,1,2
(-60+75),15,1,2
(22+-5),17,1,2
(-17+61),44,1,2
(-36*60),-60,1,2
(71-62),9,1,2
(-67-19),-86,1,2
(11*29),19,1,2
(-82+1),-81,1,2
(-71+27),-44,1,2
(-31-17),-48,1,2
(75*59),25,1,2
(-22+98),76,1,2
(42-14),28,1,2
(24--75),99,1,2
(-75-15),-90,1,2
(-58+-84),-42,1,2
(77*-12),-24,1,2
(33*-8),-64,1,2
(-4+41),37,1,2
(90-54),36,1,2
(37-66),-29,1,2
(76-98),-22,1,2
(78-2),76,1,2
(13*45),85,1,2
(-69+3),-66,1,2
(5*-30),-50,1,2
(-13+13),0,1,2
(-94*-5),70,1,2
(-96+71),-25,1,2
(46*74),4,1,2
(-59*10),-90,1,2
(-25-33),-58,1,2
(38+3),41,1,2
(38-16),22,1,2
(-19*-89),91,1,2
(94*-67),-98,1,2
(-96*-98),8,1,2
(33-56),-23,1,2
(87+74),61,1,2
(21+30),51,1,2
(10+39),49,1,2
(-30-67),-97,1,2
(35+26),61,1,2
(52*59),68,1,2
(58+26),84,1,2
(-56-37),-93,1,2
(97*68),96,1,2
(-62*-30),60,1,2
(39-19),20,1,2
(-36-46),-82,1,2
(52-65),-13,1,2
(-44-43),-87,1,2
(-48-9),-57,1,2
(-68+8),-60,1,2
(-31-18),-49,1,2
(-7*-91),37,1,2
(19-98),-79,1,2
(96+26),22,1,2
(46+85),31,1,2
(-74*-7),18,1,2
(10*30),0,1,2
(70-17),53,1,2
(-30-78),-8,1,2
(-38-53),-91,1,2
(63+62),25,1,2
(-36-23),-59,1,2
(-68-53),-21,1,2
(28-39),-11,1,2
(88+7),95,1,2
(-23-63),-86,1,2
(-13-49),-62,1,2
(25-28),-3,1,2
(-17+91),74,1,2
(-19*69),-11,1,2
(12+17),29,1,2
(-86*-60),60,1,2
(-67*32),-44,1,2
(-58+39),-19,1,2
(32--39),71,1,2
(-4-48),-52,1,2
(52-24),28,1,2
(-26*59),-34,1,2
(67-79),-12,1,2
(-22+89),67,1,2
(70-74),-4,1,2
(-15+1),-14,1,2
(14*24),36,1,2
(53+11),64,1,2
(-48*52),-96,1,2
(29+-72),-43,1,2
(14*49),86,1,2
(-68+86),18,1,2
(29+7),36,1,2
(31-9),22,1,2
(70*-52),-40,1,2
(54+50),4,1,2
(-43*-41),63,1,2
(97*29),13,1,2
(62*-82),-84,1,2
(-14*4),-56,1,2
(72-8),64,1,2
(-31+47),16,1,2
(-97+72),-25,1,2
(-53-49),-2,1,2
(-77-84),-61,1,2
(19*-16),-4,1,2
(67+21),88,1,2
(48--25),73,1,2
(-59*-59),81,1,2
(-41-67),-8,1,2
(-78*59),-2,1,2
(-94-28),-22,1,2
(56*64),84,1,2
(-52--44),-8,1,2
(-72-10),-82,1,2
(-81-83),-64,1,2
(4*86),44,1,2
(33*-28),-24,1,2
(-22+89),67,1,2
(96--90),86,1,2
(48+53),1,1,2
(-35+34),-1,1,2
(15-61),-46,1,2
(-76+92),16,1,2
(-18*-13),34,1,2
(98--9),7,1,2
(1+16),17,1,2
(98-27),71,1,2
(-88+-94),-82,1,2
(84*14),76,1,2
(-53-66),-19,1,2
(-36+68),32,1,2
(23*7),61,1,2
(4+5),9,1,2
(-36-17),-53,1,2
(4*13),52,1,2
(-15+69),54,1,2
(34+71),5,1,2
(-1-10),-11,1,2
(-87+1),-86,1,2
(-78-28),-6,1,2
(59-10),49,1,2
(25*43),75,1,2
(82*-16),-12,1,2
(3*-26),-78,1,2
(-43+41),-2,1,2
(25*26),50,1,2
(84*-66),-44,1,2
(47+18),65,1,2
(-48-91),-39,1,2
(47*-15),-5,1,2
(52+41),93,1,2
(-33-32),-65,1,2
(8*-43),-44,1,2
(2+94),96,1,2
(98+26),24,1,2
(67*-61),-87,1,2
(72*-35),-20,1,2
(97+47),44,1,2
(68+45),13,1,2
(-31-51),-82,1,2
(-73-46),-19,1,2
(-94*-26),44,1,2
(-7-65),-72,1,2
(73+89),62,1,2
(71*-67),-57,1,2
(-46*-75),50,1,2
(30*-24),-20,1,2
(-20+73),53,1,2
(90+14),4,1,2
(-85*23),-55,1,2
(76+27),3,1,2
(66+44),10,1,2
(-46*-51),46,1,2
(-94+29),-65,1,2
(-87*-40),80,1,2
(12+-87),-75,1,2
(16-45),-29,1,2
(-40+96),56,1,2
(-83-43),-26,1,2
(46+54),0,1,2
(-99*-91),9,1,2
(-70+97),27,1,2
(-52-81),-33,1,2
(4+26),30,1,2
(34*14),76,1,2
(-91-63),-54,1,2
(61+19),80,1,2
(70*-72),-40,1,2
(46-90),-44,1,2
(-84--85),1,1,2
(-15+84),69,1,2
(-90*90),0,1,2
(52*42),84,1,2
(-45-5),-50,1,2
(27*48),96,1,2
(-71*36),-56,1,2
(-74*-84),16,1,2
(12-74),-62,1,2
(-92+15),-77,1,2
(2*-71),-42,1,2
(51*1),51,1,2
(-70*41),-70,1,2
(-22+55),33,1,2
(-30+6),-24,1,2
(-91*-61),51,1,2
(79*-1),-79,1,2
(-39-34),-73,1,2
(40*-67),-80,1,2
(86+-26),60,1,2
(-92*98),-16,1,2
(-65*35),-75,1,2
(79-17),62,1,2
(40+31),71,1,2
(-35-57),-92,1,2
(-16+-57),-73,1,2
(-45+54),9,1,2
(2-26),-24,1,2
(2*61),22,1,2
(80-43),37,1,2
(-56-75),-31,1,2
(-95-69),-64,1,2
(-4-82),-86,1,2
(89+63),52,1,2
(83+87),70,1,2
(-78*-35),30,1,2
(-18--14),-4,1,2
(-21-85),-6,1,2
(-80*31),-80,1,2
(-67-97),-64,1,2
(-90*74),-60,1,2
(-40+8),-32,1,2
(-66-25),-91,1,2
(-49-10),-59,1,2
(73-31),42,1,2
(-15-66),-81,1,2
(-93+-83),-76,1,2
(13-97),-84,1,2
(73-33),40,1,2
(16*-92),-72,1,2
(-85*-65),25,1,2
(90-22),68,1,2
(24+1),25,1,2
(80+-7),73,1,2
(93-0),93,1,2
(-13+6),-7,1,2
(-93*44),-92,1,2
(51-32),19,1,2
(-80+65),-15,1,2
(46+54),0,1,2
(9--54),63,1,2
(-96+96),0,1,2
(-92+33),-59,1,2
(-42*-19),98,1,2
(-80+16),-64,1,2
(20*47),40,1,2
(29+62),91,1,2
(-47+90),43,1,2
(56+78),34,1,2
(82-97),-15,1,2
(37*63),31,1,2
(83*-69),-27,1,2
(-7*59),-13,1,2
(43-95),-52,1,2
(-8*83),-64,1,2
(-8-7),-15,1,2
(-37+-52),-89,1,2
(34--23),57,1,2
(-63-14),-77,1,2
(-54+65),11,1,2
(-86-85),-71,1,2
(11-79),-68,1,2
(17*98),66,1,2
(-21*38),-98,1,2
(24*-4),-96,1,2
(22+53),75,1,2
(76*36),36,1,2
(41+78),19,1,2
(66*22),52,1,2
(28+35),63,1,2
(-95+66),-29,1,2
(1-45),-44,1,2
(85+61),46,1,2
(-34+45),11,1,2
(-60-15),-75,1,2
(-35*92),-20,1,2
(2+-72),-70,1,2
(43*45),35,1,2
(92-19),73,1,2
(-75+92),17,1,2
(4-61),-57,1,2
(-91*22),-2,1,2
(-39*15),-85,1,2
(-14+9),-5,1,2
(70*-25),-50,1,2
(-52*5),-60,1,2
(-70*-58),60,1,2
(9*70),30,1,2
(9-85),-76,1,2
(70*7),90,1,2
(-34*-38),92,1,2
(51*-94),-94,1,2
(-97*-33),1,1,2
(-63-20),-83,1,2
(-47-70),-17,1,2
(95*-50),-50,1,2
(89+59),48,1,2
(-57*-9),13,1,2
(30*23),90,1,2
(-74+67),-7,1,2
(-8+47),39,1,2
(22+-96),-74,1,2
(76*6),56,1,2
(43-22),21,1,2
(-50+84),34,1,2
(32+-22),10,1,2
(42+47),89,1,2
(-40-37),-77,1,2
(21+48),69,1,2
(-6*-21),26,1,2
(-80*88),-40,1,2
(0+-36),-36,1,2
(83-70),13,1,2
(-52*93),-36,1,2
(44-79),-35,1,2
(-6*54),-24,1,2
(-91--60),-31,1,2
(95+63),58,1,2
(-26-70),-96,1,2
(91*82),62,1,2
(-52-17),-69,1,2
(-17*81),-77,1,2
(-43-8),-51,1,2
(-68+10),-58,1,2
(-5+80),75,1,2
(69-33),36,1,2
(-1*-99),99,1,2
(-90-50),-40,1,2
