X,Y,extra,nesting,num_operands
[SM1[SM666][SM286]],5,no,2,3
[SM[MAX725][MAX188]4],9,no,2,3
[MAX[SM895][MIN647]9],9,no,2,3
[MAX[SM859][MAX294]0],9,no,2,3
[MIN[MIN003][MAX653]5],0,no,2,3
[MIN6[SM235][MIN308]],0,no,2,3
[MAX[SM013][MAX116]6],6,no,2,3
[MIN[SM452][MIN540]4],0,no,2,3
[MIN0[MIN762][MAX532]],0,no,2,3
[SM[MAX234][MIN852]2],8,no,2,3
[MIN7[MIN448][MIN015]],0,no,2,3
[MAX[MAX568][MIN196]7],8,no,2,3
[MAX[MAX889][MAX898]0],9,no,2,3
[SM[MIN711][MIN339]0],4,no,2,3
[MAX[MAX304][MAX114]1],4,no,2,3
[MIN[MAX050][MAX404]9],4,no,2,3
[MAX[SM622][MIN608]4],4,no,2,3
[MIN[MIN641][MIN782]9],1,no,2,3
[MAX5[MIN524][SM471]],5,no,2,3
[MAX4[MAX371][MAX153]],7,no,2,3
[SM[MIN737]5[SM323]],6,no,2,3
[MIN[MAX004]4[MIN256]],2,no,2,3
[MIN[MAX209]3[MIN622]],2,no,2,3
[MAX[MAX850]2[MIN170]],8,no,2,3
[MIN[MIN627][MIN314]9],1,no,2,3
[MAX[SM176]9[MIN870]],9,no,2,3
[SM8[SM913][MAX409]],0,no,2,3
[SM[MAX684]3[MIN483]],4,no,2,3
[SM[SM007]4[MAX727]],8,no,2,3
[SM1[MIN286][MAX742]],0,no,2,3
[MIN[SM588][MIN144]4],1,no,2,3
[MAX5[SM307][SM178]],6,no,2,3
[SM7[SM223][MAX790]],3,no,2,3
[MIN0[MIN922][MIN636]],0,no,2,3
[MAX0[MIN302][MAX674]],7,no,2,3
[MIN0[MIN036][MAX921]],0,no,2,3
[MIN8[SM948][MIN778]],1,no,2,3
[SM[MIN583][MIN617]7],1,no,2,3
[SM[MIN832][SM775]5],6,no,2,3
[MAX[MIN460]8[MIN712]],8,no,2,3
[MIN2[MAX779][MIN284]],2,no,2,3
[MIN[MIN126][MAX707]6],1,no,2,3
[SM[SM948][MIN728]8],1,no,2,3
[MIN[MIN232]8[SM145]],0,no,2,3
[MAX4[MAX035][SM408]],5,no,2,3
[SM[MAX019][SM524]1],1,no,2,3
[SM[SM573][SM934]6],7,no,2,3
[MAX[MAX163]0[SM642]],6,no,2,3
[MIN[SM217]4[MIN348]],0,no,2,3
[MIN[MAX434]0[MIN005]],0,no,2,3
[MAX[SM150]9[MAX646]],9,no,2,3
[MIN8[MAX201][MIN874]],2,no,2,3
[MAX[SM174][MAX641]1],6,no,2,3
[MAX[SM790]7[SM304]],7,no,2,3
[SM1[SM161][MAX341]],3,no,2,3
[SM[MIN050][MAX701]8],5,no,2,3
[MIN[MAX158]3[SM481]],3,no,2,3
[MIN[MIN432][MAX761]0],0,no,2,3
[MIN[SM673]6[MIN451]],1,no,2,3
[MAX[SM065][MAX207]6],7,no,2,3
[SM[SM050]4[MIN863]],2,no,2,3
[MIN[MIN102][MAX713]8],0,no,2,3
[SM[MAX865][MAX686]6],2,no,2,3
[MAX[SM878][SM752]3],4,no,2,3
[SM[MIN811]6[SM296]],4,no,2,3
[SM[MAX748]4[MIN322]],4,no,2,3
[SM[SM062][SM095]5],7,no,2,3
[MAX[SM363][MIN328]0],2,no,2,3
[MIN[MAX357]5[SM157]],3,no,2,3
[SM4[SM244][MAX434]],8,no,2,3
[MIN[MAX333][MIN121]0],0,no,2,3
[MAX[MIN592][MAX088]1],8,no,2,3
[MAX4[SM488][MAX737]],7,no,2,3
[SM[SM991]5[MAX352]],9,no,2,3
[MIN[SM950][MIN458]7],4,no,2,3
[SM1[MIN191][SM011]],4,no,2,3
[SM[MIN149]6[MAX508]],5,no,2,3
[SM[MAX230][MIN411]6],0,no,2,3
[SM8[MAX269][MAX389]],6,no,2,3
[SM[MAX743]0[MAX063]],3,no,2,3
[MIN[SM493]7[MIN936]],3,no,2,3
[MAX[MIN697]5[MIN821]],6,no,2,3
[SM2[MAX433][MAX117]],3,no,2,3
[SM[SM394]2[MAX870]],6,no,2,3
[SM9[MIN911][SM319]],3,no,2,3
[MIN[SM998][MIN341]7],1,no,2,3
[MIN[SM734]8[MAX960]],4,no,2,3
[MAX1[MAX280][MAX987]],9,no,2,3
[MIN[MAX102][MAX396]9],2,no,2,3
[SM[SM825][MIN984]7],6,no,2,3
[MAX0[MIN632][MAX336]],6,no,2,3
[MIN[SM781][MAX932]2],2,no,2,3
[MAX8[MAX029][MIN010]],9,no,2,3
[MIN4[SM805][SM931]],3,no,2,3
[MAX4[SM114][SM634]],6,no,2,3
[SM9[MAX250][MIN364]],7,no,2,3
[MIN3[SM727][SM089]],3,no,2,3
[SM[MAX198]7[MAX604]],2,no,2,3
[MAX[MAX804]9[SM973]],9,no,2,3
[MAX[MAX529][MAX772]2],9,no,2,3
[MIN4[SM636][MAX629]],4,no,2,3
[MIN7[MAX508][MAX178]],7,no,2,3
[MIN[SM012][MIN089]0],0,no,2,3
[MAX1[SM472][MAX988]],9,no,2,3
[SM[MAX471]7[MAX689]],3,no,2,3
[MAX[SM045][SM466]0],9,no,2,3
[MAX[MIN886][MAX565]9],9,no,2,3
[SM8[SM780][MAX508]],1,no,2,3
[SM[SM485]4[MIN654]],5,no,2,3
[MAX4[SM394][MIN031]],6,no,2,3
[MIN[MAX827]3[MIN172]],1,no,2,3
[MAX[MAX440]0[MAX702]],7,no,2,3
[MAX4[MIN285][SM007]],7,no,2,3
[MIN[MIN948][MAX945]9],4,no,2,3
[MAX[MIN527][SM310]8],8,no,2,3
[SM7[MIN216][MAX138]],6,no,2,3
[MIN[MAX296][MIN578]4],4,no,2,3
[MAX[MIN320]2[SM751]],3,no,2,3
[SM[SM063]7[SM220]],0,no,2,3
[MIN6[MAX377][MIN953]],3,no,2,3
[MAX[MAX116]4[MIN274]],6,no,2,3
[MAX[MAX203]1[MIN784]],4,no,2,3
[SM[SM894][MIN689]6],3,no,2,3
[SM[MAX660][MAX302]3],2,no,2,3
[MIN[MAX316]0[SM490]],0,no,2,3
[SM[MAX708][SM909]8],4,no,2,3
[MAX[MAX677][MAX943]7],9,no,2,3
[MAX[MAX996][MAX660]6],9,no,2,3
[SM[SM313]1[SM320]],3,no,2,3
[SM2[SM420][MAX176]],5,no,2,3
[MIN[MAX068]3[SM297]],3,no,2,3
[MAX2[MIN598][MIN447]],5,no,2,3
[MAX8[MIN281][MIN146]],8,no,2,3
[SM2[MIN581][SM634]],6,no,2,3
[SM[MAX725][MIN861]6],4,no,2,3
[MAX[SM894][SM612]2],9,no,2,3
[MAX[MIN798]6[MAX197]],9,no,2,3
[SM2[MIN207][SM809]],9,no,2,3
[MIN[MAX255]0[MAX369]],0,no,2,3
[MIN[MAX490][SM360]6],6,no,2,3
[MAX[SM968][MIN701]7],7,no,2,3
[MIN[MIN054]7[MAX198]],0,no,2,3
[SM2[MIN128][SM673]],9,no,2,3
[MIN[SM237][SM748]7],2,no,2,3
[MIN4[MAX960][MIN320]],0,no,2,3
[MAX[SM583][SM383]7],7,no,2,3
[MAX[SM250]9[MIN323]],9,no,2,3
[MAX[MIN305]1[SM343]],1,no,2,3
[SM5[SM706][MIN706]],8,no,2,3
[MAX[MAX051]6[MIN333]],6,no,2,3
[SM0[MIN938][SM875]],3,no,2,3
[MIN[MIN676]4[MIN409]],0,no,2,3
[MIN[MIN530]1[SM660]],0,no,2,3
[SM[MIN414]6[SM346]],0,no,2,3
[MIN[MAX582][MAX989]9],8,no,2,3
[SM[SM226][SM625]0],3,no,2,3
[MAX[MIN389]4[MIN018]],4,no,2,3
[SM[MAX977]5[MAX137]],1,no,2,3
[SM[MAX096][MAX269]5],3,no,2,3
[MAX[SM206]6[MAX067]],8,no,2,3
[SM[MIN252][SM180]3],4,no,2,3
[MIN[MIN241][SM099]8],1,no,2,3
[SM1[SM893][MIN384]],4,no,2,3
[MAX5[MAX847][MAX607]],8,no,2,3
[SM[MIN477][MIN627]5],1,no,2,3
[MIN[SM362][MIN480]3],0,no,2,3
[MAX[MIN266]7[MAX280]],8,no,2,3
[SM[SM385][MAX610]3],5,no,2,3
[SM5[SM717][SM332]],8,no,2,3
[MAX[MIN752][MAX017]0],7,no,2,3
[SM[MIN894]9[SM502]],0,no,2,3
[SM[SM624][MIN020]3],5,no,2,3
[MIN6[MIN556][SM539]],5,no,2,3
[MAX[MAX618][SM482]6],8,no,2,3
[SM9[MIN358][MIN719]],3,no,2,3
[MAX[MIN802][MIN963]7],7,no,2,3
[MIN[MAX468][MAX083]7],7,no,2,3
[MAX[MAX700]9[MIN062]],9,no,2,3
[SM[MAX943][SM497]2],1,no,2,3
[MAX8[MIN783][SM617]],8,no,2,3
[MAX[MAX071]0[MIN488]],7,no,2,3
[MAX5[SM594][MIN370]],8,no,2,3
[SM5[SM152][MAX975]],2,no,2,3
[MAX0[MAX680][SM897]],8,no,2,3
[MIN[SM991]5[MAX864]],5,no,2,3
[MAX8[SM506][MIN329]],8,no,2,3
[MIN[MIN783][MIN392]7],2,no,2,3
[SM[MAX951]2[MIN115]],2,no,2,3
[SM[MIN400]8[SM057]],0,no,2,3
[SM6[MIN598][SM841]],4,no,2,3
[MAX0[MIN966][SM090]],9,no,2,3
[MIN[MAX502][MAX891]9],5,no,2,3
[MAX[MAX761][MAX762]3],7,no,2,3
[SM[SM537][MAX838]0],3,no,2,3
[MAX5[MIN998][SM611]],8,no,2,3
[MIN[MAX666]5[SM907]],5,no,2,3
[MIN0[MAX100][MAX856]],0,no,2,3
[MAX[MIN199]4[MIN450]],4,no,2,3
[MAX[SM727]0[MAX059]],9,no,2,3
[MIN[MAX839]4[MIN100]],0,no,2,3
[MAX8[MAX695][MAX989]],9,no,2,3
[MAX[MIN229]7[MAX234]],7,no,2,3
[SM[MIN464]0[MIN619]],5,no,2,3
[SM[SM585][MIN746]3],5,no,2,3
[MIN5[MIN905][SM635]],0,no,2,3
[SM1[MIN625][MAX059]],2,no,2,3
[SM[MAX878]7[MAX286]],3,no,2,3
[MIN[SM834]2[SM214]],2,no,2,3
[SM6[MIN699][MAX883]],0,no,2,3
[MIN[MIN911][SM104]1],1,no,2,3
[MAX7[MAX211][MIN435]],7,no,2,3
[MIN[MAX968]3[MIN870]],0,no,2,3
[MIN[MAX752][MAX936]3],3,no,2,3
[MIN[SM036]0[SM329]],0,no,2,3
[SM7[MIN743][MAX579]],9,no,2,3
[MIN2[MIN693][MAX474]],2,no,2,3
[MIN[MIN536]7[SM130]],3,no,2,3
[SM4[MIN071][MAX788]],2,no,2,3
[MAX[SM858]3[MIN616]],3,no,2,3
[SM[MAX218]5[MIN074]],3,no,2,3
[MAX[MIN111][SM446]9],9,no,2,3
[MAX0[SM903][SM267]],5,no,2,3
[MIN[MAX112][MAX949]8],2,no,2,3
[MIN4[SM714][SM795]],1,no,2,3
[MAX[MAX224][SM932]8],8,no,2,3
[SM[MAX311]5[MIN707]],8,no,2,3
[SM[MAX456]0[MIN450]],6,no,2,3
[SM2[SM420][SM377]],5,no,2,3
[MAX[SM090][MIN391]3],9,no,2,3
[MIN[MAX439]1[MAX786]],1,no,2,3
[MIN[MIN514]7[MIN271]],1,no,2,3
[SM[MIN564][SM527]2],0,no,2,3
[SM[MIN539][MAX626]9],8,no,2,3
[SM6[MIN939][MAX936]],8,no,2,3
[SM[MAX524]4[SM328]],2,no,2,3
[SM[SM204]2[MIN929]],0,no,2,3
[MAX[MIN921][MAX410]0],4,no,2,3
[MAX3[MAX686][MIN644]],8,no,2,3
[MAX[SM236]5[MAX423]],5,no,2,3
[MIN[SM099][MAX788]9],8,no,2,3
[MAX5[SM222][SM541]],6,no,2,3
[MAX[MAX299][MAX172]8],9,no,2,3
[MAX[MIN376]5[SM927]],8,no,2,3
[SM0[SM129][SM780]],7,no,2,3
[MIN[SM788][MIN893]8],3,no,2,3
[MIN0[MAX035][MIN481]],0,no,2,3
[SM7[MAX194][SM775]],5,no,2,3
[SM[MIN701][MAX745]5],2,no,2,3
[MAX[MIN504][MIN504]0],0,no,2,3
[MAX[SM593]6[MAX849]],9,no,2,3
[SM[MIN442][MAX134]9],5,no,2,3
[MIN[MIN646]3[SM623]],1,no,2,3
[MIN[MIN236]5[MAX772]],2,no,2,3
[MIN[SM270]1[SM079]],1,no,2,3
[MAX[MAX568][MIN336]3],8,no,2,3
[SM[SM931][MIN715]6],0,no,2,3
[MIN[SM740]5[MIN207]],0,no,2,3
[MAX0[MIN057][MIN547]],4,no,2,3
[SM[MAX791]5[MIN456]],8,no,2,3
[SM[MIN724]0[MIN700]],2,no,2,3
[MIN[SM175][SM029]3],1,no,2,3
[SM3[SM832][SM265]],9,no,2,3
[SM[MIN995]0[SM234]],4,no,2,3
[MIN[MAX684][MIN456]1],1,no,2,3
[MIN[SM567][SM806]0],0,no,2,3
[SM[SM574][MAX487]1],5,no,2,3
[SM1[MAX322][SM367]],0,no,2,3
[MIN2[MIN413][MIN256]],1,no,2,3
[SM[SM166]3[MAX658]],4,no,2,3
[SM[MIN308]3[MIN098]],3,no,2,3
[MIN[MIN516][MIN523]5],1,no,2,3
[SM[MIN219][SM982]6],6,no,2,3
[SM[MAX824][SM534]7],7,no,2,3
[MAX6[MAX809][MIN246]],9,no,2,3
[SM[MAX744]0[MIN688]],3,no,2,3
[MAX[MAX588]1[SM331]],8,no,2,3
[MIN[SM232]5[MAX397]],5,no,2,3
[SM[MAX398]0[MAX092]],8,no,2,3
[SM4[SM233][MIN455]],6,no,2,3
[MIN1[MIN599][SM683]],1,no,2,3
[SM[MAX111]0[MIN750]],1,no,2,3
[MAX[MIN303][MAX704]0],7,no,2,3
[MIN5[MIN656][MAX760]],5,no,2,3
[MIN[MIN733][MAX601]5],3,no,2,3
[MAX[MAX282]2[MAX450]],8,no,2,3
[MAX[MIN593][SM544]5],5,no,2,3
[MAX3[MIN423][SM689]],3,no,2,3
[MIN[SM682]3[MIN107]],0,no,2,3
[MIN7[MIN174][SM840]],1,no,2,3
[MIN[MIN657]5[SM041]],5,no,2,3
[SM[SM572]9[SM556]],9,no,2,3
[SM[MAX318]4[MAX306]],8,no,2,3
[MAX[MAX688][SM133]7],8,no,2,3
[MAX[MAX132]2[MAX618]],8,no,2,3
[MAX[MAX324][SM736]1],6,no,2,3
[MAX8[MAX190][MAX358]],9,no,2,3
[SM9[SM521][SM888]],1,no,2,3
[MAX[MIN463][MIN018]2],3,no,2,3
[MIN[MAX540]4[SM122]],4,no,2,3
[MIN[SM536]7[MAX710]],4,no,2,3
[MIN[MAX014][MAX786]6],4,no,2,3
[SM[MAX982][MAX903]5],3,no,2,3
[MAX[MAX224]5[MIN832]],5,no,2,3
[MAX[MAX390][MAX010]5],9,no,2,3
[SM8[MIN056][SM906]],3,no,2,3
[MAX[MAX761][MAX145]3],7,no,2,3
[MIN[SM801][MIN098]2],0,no,2,3
[MIN[SM393]9[MAX019]],5,no,2,3
[MIN7[SM952][MAX724]],6,no,2,3
[MAX[MIN235]8[MAX288]],8,no,2,3
[SM[SM922][MIN077]1],4,no,2,3
[MIN[MAX690][MAX837]4],4,no,2,3
[SM[MIN006][SM378]8],6,no,2,3
[SM[MAX354][SM218]2],8,no,2,3
[MAX[MIN653]8[MIN136]],8,no,2,3
[MIN[MAX615][MIN615]4],1,no,2,3
[MAX0[MAX526][MAX859]],9,no,2,3
[MAX[MAX854]3[SM118]],8,no,2,3
[MAX8[MAX397][MAX121]],9,no,2,3
[MAX9[MIN386][MIN320]],9,no,2,3
[MIN[SM300]5[SM481]],3,no,2,3
[MIN1[SM105][SM548]],1,no,2,3
[MIN[MIN541]4[SM056]],1,no,2,3
[MAX7[MIN316][MIN386]],7,no,2,3
[MAX[SM380][MAX379]2],9,no,2,3
[MAX[SM189]5[MAX627]],8,no,2,3
[SM[MAX075][MAX126]5],8,no,2,3
[MIN[SM027]6[SM661]],3,no,2,3
[MAX4[MAX281][MAX708]],8,no,2,3
[MAX2[SM392][MIN390]],4,no,2,3
[MAX[SM412]7[SM110]],7,no,2,3
[MAX8[SM728][MAX362]],8,no,2,3
[MIN3[MAX347][MIN721]],1,no,2,3
[MIN[SM159][MIN476]6],4,no,2,3
[MIN1[MAX968][MAX735]],1,no,2,3
[SM[SM151]1[MIN864]],2,no,2,3
[MIN[MAX480]0[MAX292]],0,no,2,3
[MAX[SM993][MAX107]6],7,no,2,3
[MAX[MIN399]7[MIN375]],7,no,2,3
[SM[SM534][MIN906]8],0,no,2,3
[SM[MAX725]7[SM962]],1,no,2,3
[MAX[MAX655]1[MAX070]],7,no,2,3
[SM[SM773][MIN059]6],3,no,2,3
[MAX3[MIN922][MIN906]],3,no,2,3
[MAX8[MAX670][MIN817]],8,no,2,3
[MAX9[MAX461][SM099]],9,no,2,3
[MAX8[MAX453][SM623]],8,no,2,3
[SM[MAX184]5[SM856]],2,no,2,3
[MIN[MAX243]9[MIN860]],0,no,2,3
[MIN[MAX469]8[MIN965]],5,no,2,3
[MIN5[SM001][MAX849]],1,no,2,3
[SM2[MAX512][MIN644]],1,no,2,3
[MIN[SM778]0[MAX625]],0,no,2,3
[MAX1[MIN108][MAX014]],4,no,2,3
[SM[MIN788]9[MAX537]],3,no,2,3
[MAX2[MAX682][MIN918]],8,no,2,3
[MAX[SM317]6[MIN346]],6,no,2,3
[MIN0[MAX879][MIN094]],0,no,2,3
[SM[MIN278][SM945]8],8,no,2,3
[MIN6[MAX928][MIN453]],3,no,2,3
[MAX8[SM432][MIN733]],9,no,2,3
[MIN[SM704][MIN725]2],1,no,2,3
[MIN8[SM790][MIN761]],1,no,2,3
[MIN[MIN134]9[MAX244]],1,no,2,3
[MAX[MAX756]6[SM663]],7,no,2,3
[MAX[MIN328][MIN911]9],9,no,2,3
[MIN7[MIN887][MIN269]],2,no,2,3
[SM[SM829][SM686]6],5,no,2,3
[MAX3[MAX690][MAX590]],9,no,2,3
[MIN[MIN224]0[MIN228]],0,no,2,3
[SM4[MIN651][MAX710]],2,no,2,3
[SM3[MAX182][SM038]],2,no,2,3
[MAX[SM467][SM052]6],7,no,2,3
[MAX[MAX201][MAX395]6],9,no,2,3
[MIN6[MIN222][MIN625]],2,no,2,3
[MIN[MIN855]8[MIN998]],5,no,2,3
[SM[MIN253]3[MIN368]],8,no,2,3
[SM[MIN242]1[MIN469]],7,no,2,3
[SM0[MAX108][SM781]],4,no,2,3
[MAX[MIN945]4[MIN668]],6,no,2,3
[MIN[SM783]1[MAX118]],1,no,2,3
[MAX[SM859][MAX778]5],8,no,2,3
[SM[SM015]5[MIN891]],2,no,2,3
[MIN[MAX802][MAX609]2],2,no,2,3
[SM[MAX275][MIN132]1],9,no,2,3
[MIN[SM101][MIN866]3],2,no,2,3
[MAX8[SM254][SM624]],8,no,2,3
[SM4[MAX735][MIN022]],1,no,2,3
[MIN3[MAX205][MAX869]],3,no,2,3
[SM[MAX130]9[MAX093]],1,no,2,3
[MAX[MAX039]7[MIN054]],9,no,2,3
[MAX[SM146][MIN771]9],9,no,2,3
[SM2[MIN971][MIN106]],3,no,2,3
[MIN3[MAX632][MAX216]],3,no,2,3
[SM[SM551][SM038]0],2,no,2,3
[MAX7[SM866][MAX300]],7,no,2,3
[MIN[SM779][MAX535]2],2,no,2,3
[MIN4[MAX444][SM950]],4,no,2,3
[MAX[MIN992][SM460]5],5,no,2,3
[MIN[SM008][MIN739]2],2,no,2,3
[MIN[MAX257][MAX833]5],5,no,2,3
[SM[SM616][SM331]6],6,no,2,3
[SM[SM432][MIN278]5],6,no,2,3
[SM[MIN872]2[MIN416]],5,no,2,3
[MAX[SM971][MIN560]3],7,no,2,3
[SM[MAX479]4[SM347]],7,no,2,3
[MIN[SM492][SM974]7],0,no,2,3
[MIN[MAX072]0[MAX810]],0,no,2,3
[MAX4[MAX111][MIN757]],5,no,2,3
[SM[MIN990]4[MIN264]],6,no,2,3
[MAX[MAX875]5[SM385]],8,no,2,3
[MAX5[MIN151][MIN822]],5,no,2,3
[MAX[SM143][MIN565]3],8,no,2,3
[SM[MAX659]7[MIN109]],6,no,2,3
[MIN[MIN763]6[SM066]],2,no,2,3
[MAX6[MAX507][MAX719]],9,no,2,3
[SM8[MIN016][SM353]],9,no,2,3
[SM0[MIN609][MAX012]],2,no,2,3
[SM[MIN539][SM383]4],1,no,2,3
[MAX[SM203]8[SM445]],8,no,2,3
[MAX9[MIN510][MIN322]],9,no,2,3
[SM[SM952][SM330]9],1,no,2,3
[MIN[SM917]9[SM158]],4,no,2,3
[SM[SM884]2[SM728]],9,no,2,3
[MIN[SM761][MAX706]3],3,no,2,3
[SM[MAX258][SM828]0],6,no,2,3
[MAX[MIN893]7[MAX655]],7,no,2,3
[MIN[MAX125]3[MIN782]],2,no,2,3
[MAX[MAX647][SM670]5],7,no,2,3
[MIN[SM861]7[MIN954]],4,no,2,3
[MIN[SM481]2[MAX100]],1,no,2,3
[MAX[SM920]9[SM209]],9,no,2,3
[SM6[MAX726][MIN903]],3,no,2,3
[MAX[MIN400]1[MIN696]],6,no,2,3
[SM[SM584]2[MIN524]],1,no,2,3
[MIN5[MAX047][MAX598]],5,no,2,3
[MIN7[MIN057][MAX934]],0,no,2,3
[SM5[MIN488][MAX271]],6,no,2,3
[MIN3[MAX961][MIN497]],3,no,2,3
[SM1[MIN683][MIN275]],6,no,2,3
[MAX[MAX032]3[SM511]],7,no,2,3
[MAX[MAX198][SM660]8],9,no,2,3
[MIN1[SM209][SM400]],1,no,2,3
[SM2[SM671][MAX938]],5,no,2,3
[MIN[MIN412]8[MIN722]],1,no,2,3
[MIN[MIN773][SM003]7],3,no,2,3
[MIN[MAX893][SM555]6],5,no,2,3
[MAX[MAX319]5[MIN196]],9,no,2,3
[SM[SM672]0[MIN093]],5,no,2,3
[MAX[MIN478]0[SM533]],4,no,2,3
[SM[MAX748][SM469]3],0,no,2,3
[MAX[MAX891]6[MAX128]],9,no,2,3
[SM[SM071]7[MAX889]],4,no,2,3
[MIN9[MIN459][SM204]],4,no,2,3
[SM[SM167][MAX442]7],5,no,2,3
[MAX[MIN042][MAX543]0],5,no,2,3
[MIN[SM027][SM789]6],4,no,2,3
[MIN[SM343][MAX372]1],0,no,2,3
[MAX[SM498][SM468]5],8,no,2,3
[MIN8[SM420][MIN567]],5,no,2,3
[MAX6[MIN405][SM698]],6,no,2,3
[MIN[MAX524][MAX429]9],5,no,2,3
[MAX[MIN584]0[MAX827]],8,no,2,3
[MIN[SM522]9[SM255]],2,no,2,3
[SM5[MIN670][MIN282]],7,no,2,3
[SM[MIN213][MAX425]3],9,no,2,3
[MIN[MIN002][SM806]7],0,no,2,3
[MIN5[MAX252][MAX388]],5,no,2,3
[MAX3[MIN916][SM012]],3,no,2,3
[SM9[MIN110][SM316]],9,no,2,3
[MIN[MAX351][MAX094]3],3,no,2,3
[MAX[MAX877]1[MAX521]],8,no,2,3
[SM7[MAX507][MAX843]],2,no,2,3
[SM[MIN660]0[MAX374]],7,no,2,3
[MAX[SM657]8[MAX190]],9,no,2,3
[MAX[MAX543]5[MIN591]],5,no,2,3
[SM[MAX210][SM839]2],4,no,2,3
[MIN[MAX939][MIN999]0],0,no,2,3
[MIN[MIN654][MIN970]1],0,no,2,3
[SM[MIN122]0[MAX482]],9,no,2,3
[SM0[MAX884][SM451]],8,no,2,3
[MIN[MIN102]4[MIN264]],0,no,2,3
[SM[SM434]4[SM184]],8,no,2,3
[MAX8[MIN999][MAX631]],9,no,2,3
[SM[MIN257][MAX823]3],3,no,2,3
[MAX[MAX527]9[SM699]],9,no,2,3
[MIN4[MIN857][MIN261]],1,no,2,3
[SM[MIN909][MIN109]1],1,no,2,3
[SM2[MAX791][SM716]],5,no,2,3
[MAX[MIN961]3[SM681]],5,no,2,3
[MIN0[SM705][MIN879]],0,no,2,3
[MAX[MIN854][MAX777]6],7,no,2,3
[MIN[MIN464]1[MAX085]],1,no,2,3
[SM[MIN338][MIN161]0],4,no,2,3
[MAX[MAX688][MAX039]0],9,no,2,3
[MAX[MIN087]6[MIN437]],6,no,2,3
[SM5[MIN264][SM350]],5,no,2,3
[MIN6[MIN216][SM214]],1,no,2,3
[SM9[MIN261][SM653]],4,no,2,3
[MIN[MIN693][MIN811]9],1,no,2,3
[SM[MIN441]0[MAX423]],5,no,2,3
[MIN[MAX261][SM017]8],6,no,2,3
[MIN[SM139][MIN739]3],3,no,2,3
[SM[MIN124][MAX884]7],6,no,2,3
[MIN3[MAX366][MAX387]],3,no,2,3
[SM5[MIN937][MIN875]],3,no,2,3
[SM[MIN904]5[MAX539]],4,no,2,3
[SM4[MAX613][MIN022]],0,no,2,3
[MIN[SM670][MAX163]7],3,no,2,3
[MAX[SM834]8[MAX863]],8,no,2,3
[MIN4[MAX164][SM892]],4,no,2,3
[MIN[SM468]9[SM334]],0,no,2,3
[MAX3[MAX484][SM119]],8,no,2,3
[MAX6[MAX153][MIN166]],6,no,2,3
[SM[MIN213][MIN512]9],1,no,2,3
[MIN6[MAX739][MAX151]],5,no,2,3
[MAX7[SM971][SM566]],7,no,2,3
[MAX[MIN252][SM344]7],7,no,2,3
[SM6[MIN204][MAX226]],2,no,2,3
[MIN3[MAX925][MIN356]],3,no,2,3
[SM[MIN436]2[MAX131]],8,no,2,3
[MIN[MIN170][SM106]6],0,no,2,3
[MAX[MAX971][MIN149]4],9,no,2,3
[SM2[MAX911][MIN225]],3,no,2,3
[MAX[MIN844]0[MIN203]],4,no,2,3
[MAX[MIN275][MIN373]8],8,no,2,3
[SM3[MIN731][SM575]],1,no,2,3
[MIN[MAX157]6[MIN925]],2,no,2,3
[MAX8[MIN246][MAX317]],8,no,2,3
[SM[MAX057]5[SM397]],1,no,2,3
[SM5[SM525][MIN246]],9,no,2,3
[SM6[MAX738][MIN139]],5,no,2,3
[MAX[SM253][MIN820]6],6,no,2,3
[MIN[MAX204]6[SM320]],4,no,2,3
[MAX1[MIN603][MAX076]],7,no,2,3
[MAX[SM030]2[MIN311]],3,no,2,3
[SM[MAX489]1[MAX863]],8,no,2,3
[MIN7[SM910][MIN961]],0,no,2,3
[MIN9[SM499][MAX542]],2,no,2,3
[MIN[MIN044]9[SM703]],0,no,2,3
[MIN[SM016]6[MIN056]],0,no,2,3
[SM[SM351][SM384]0],4,no,2,3
[MAX2[SM643][MIN706]],3,no,2,3
[MAX[SM566]9[SM654]],9,no,2,3
[MIN3[SM814][SM154]],0,no,2,3
[MAX[SM602][MAX388]1],8,no,2,3
[MIN[MIN401][SM304]4],0,no,2,3
[MIN[MAX989][SM575]9],7,no,2,3
[MAX9[SM900][SM143]],9,no,2,3
[MAX[MIN589][SM227]3],5,no,2,3
[MIN[SM604]1[SM589]],0,no,2,3
[SM[SM318][MAX169]8],9,no,2,3
[MAX[MIN363]0[MIN497]],4,no,2,3
[MIN[SM055]1[MIN930]],0,no,2,3
[MAX[MIN495]2[MIN012]],4,no,2,3
[MIN[SM812][MIN367]2],1,no,2,3
[SM4[MAX464][MAX414]],4,no,2,3
[MIN[MIN135][SM561]5],1,no,2,3
[MAX9[MAX317][SM840]],9,no,2,3
[MIN9[SM805][MAX163]],3,no,2,3
[MIN[MIN373]5[SM035]],3,no,2,3
[MIN9[MAX074][MIN053]],0,no,2,3
[SM1[MAX260][MAX927]],6,no,2,3
[MAX1[MIN270][MIN787]],7,no,2,3
[MAX8[MAX707][MIN894]],8,no,2,3
[MAX1[MAX182][SM759]],8,no,2,3
[MIN[SM710][SM483]1],1,no,2,3
[MIN9[MAX467][MAX204]],4,no,2,3
[SM[MAX718][MIN799]8],3,no,2,3
[MAX[SM024][MAX997]9],9,no,2,3
[SM[MAX896][SM823]9],1,no,2,3
[MIN6[MIN072][MAX535]],0,no,2,3
[MAX[MIN528]2[SM755]],7,no,2,3
