X,Y,extra,nesting,num_operands
[MAX[MIN705][MIN03]7],[MIN03],step,2,3
[SM[SM107]2[MIN05]],[MIN05],step,2,3
[SM3[MAX430][MAX65]],[MAX65],step,2,3
[MAX[MIN862][SM50]4],[SM50],step,2,3
[MIN7[SM787][MAX55]],[MAX55],step,2,3
[MAX4[MAX190][MAX03]],[MAX03],step,2,3
[SM[MIN436]8[SM93]],[SM93],step,2,3
[MIN[MAX721]7[MAX98]],[MAX98],step,2,3
[SM[MAX443][SM00]1],[SM00],step,2,3
[SM[SM801]4[SM36]],[SM36],step,2,3
[MIN[MAX224][MAX94]2],[MAX94],step,2,3
[SM[MAX059]2[SM03]],[SM03],step,2,3
[SM[MAX174]0[SM03]],[SM03],step,2,3
[MAX[SM235][MAX44]1],[MAX44],step,2,3
[SM[MAX084]4[MAX93]],[MAX93],step,2,3
[SM[MIN490]8[MAX64]],[MAX64],step,2,3
[SM[MAX253]2[MIN20]],[MIN20],step,2,3
[MAX5[MAX028][SM99]],[SM99],step,2,3
[SM[SM803][MIN14]9],[MIN14],step,2,3
[MIN[MIN515]9[MIN00]],[MIN00],step,2,3
[MIN[MIN875][MIN69]0],[MIN69],step,2,3
[MIN[MAX767][SM28]6],[SM28],step,2,3
[MAX[MAX407][SM31]2],[SM31],step,2,3
[MIN[SM013]4[MIN11]],[MIN11],step,2,3
[MAX1[MIN165][MAX77]],[MAX77],step,2,3
[MAX5[MAX232][MIN14]],[MIN14],step,2,3
[MIN[SM151][MAX34]0],[MAX34],step,2,3
[MIN4[MIN029][MIN49]],[MIN49],step,2,3
[SM[SM037]5[MIN14]],[MIN14],step,2,3
[MIN6[SM648][SM85]],[SM85],step,2,3
[MAX6[MAX615][SM58]],[SM58],step,2,3
[SM[MIN744][MIN52]7],[MIN52],step,2,3
[SM7[SM765][SM39]],[SM39],step,2,3
[MIN[MAX209][MIN43]0],[MIN43],step,2,3
[MIN3[SM832][MAX77]],[MAX77],step,2,3
[MAX3[SM612][SM51]],[SM51],step,2,3
[MAX9[MIN386][MAX88]],[MAX88],step,2,3
[SM[MAX669][MAX95]6],[MAX95],step,2,3
[MAX[MIN180]1[SM18]],[SM18],step,2,3
[MAX[SM679][MIN10]8],[MIN10],step,2,3
[MAX[MAX628][SM30]6],[SM30],step,2,3
[MIN[MAX861][SM59]4],[SM59],step,2,3
[MAX[MIN014][MIN77]8],[MIN77],step,2,3
[MAX[MAX387]3[SM83]],[SM83],step,2,3
[MIN9[MAX224][SM20]],[SM20],step,2,3
[MAX[SM799][SM08]2],[SM08],step,2,3
[MAX[MAX492]2[MAX32]],[MAX32],step,2,3
[SM[MAX668][SM09]3],[SM09],step,2,3
[MAX7[SM645][SM98]],[SM98],step,2,3
[MIN[MIN066]8[MIN22]],[MIN22],step,2,3
[MIN[MAX122]7[SM48]],[SM48],step,2,3
[MIN[SM477]5[MIN74]],[MIN74],step,2,3
[SM[MAX061][MIN52]5],[MIN52],step,2,3
[SM[SM694]6[SM57]],[SM57],step,2,3
[MIN1[MAX194][MAX38]],[MAX38],step,2,3
[MIN1[MIN000][MAX76]],[MAX76],step,2,3
[SM3[MAX429][SM68]],[SM68],step,2,3
[MAX[SM503][SM66]2],[SM66],step,2,3
[MAX[MIN794][MAX51]6],[MAX51],step,2,3
[MIN[SM181][MIN20]8],[MIN20],step,2,3
[MIN7[SM617][MIN36]],[MIN36],step,2,3
[MIN[MAX679]3[MIN38]],[MIN38],step,2,3
[MAX[MIN288][MIN63]4],[MIN63],step,2,3
[MAX7[MAX902][MAX83]],[MAX83],step,2,3
[MIN[MAX725]1[MIN32]],[MIN32],step,2,3
[SM[MAX484]4[MAX73]],[MAX73],step,2,3
[SM[SM682][MAX68]0],[MAX68],step,2,3
[SM[MAX209]4[SM20]],[SM20],step,2,3
[SM[MIN953][MAX76]2],[MAX76],step,2,3
[SM[SM444][MIN20]0],[MIN20],step,2,3
[MIN4[MAX673][MAX78]],[MAX78],step,2,3
[MAX3[SM666][SM14]],[SM14],step,2,3
[MIN[MAX794][MAX78]2],[MAX78],step,2,3
[SM[MAX758][MIN04]3],[MIN04],step,2,3
[MIN[MIN900]6[MIN34]],[MIN34],step,2,3
[MIN[MAX293]2[MIN08]],[MIN08],step,2,3
[SM9[SM674][MAX47]],[MAX47],step,2,3
[SM3[MAX736][MIN63]],[MIN63],step,2,3
[MIN[MAX481][MIN63]1],[MIN63],step,2,3
[MAX3[MAX826][MAX97]],[MAX97],step,2,3
[SM[MIN160][MIN55]7],[MIN55],step,2,3
[SM[SM572]6[SM23]],[SM23],step,2,3
[MAX0[MAX627][MIN29]],[MIN29],step,2,3
[SM[MIN394]8[SM82]],[SM82],step,2,3
[MIN[MIN861][MAX91]1],[MAX91],step,2,3
[MIN[MIN623]4[SM46]],[SM46],step,2,3
[MIN[SM367]2[SM23]],[SM23],step,2,3
[SM[SM537][SM51]2],[SM51],step,2,3
[MIN[MAX148][MIN28]3],[MIN28],step,2,3
[SM[SM525][MAX34]3],[MAX34],step,2,3
[MAX[MAX830]7[MAX69]],[MAX69],step,2,3
[MIN[MIN811][MIN71]2],[MIN71],step,2,3
[MAX5[MIN158][SM13]],[SM13],step,2,3
[MIN3[SM095][MIN20]],[MIN20],step,2,3
[SM[MAX074]8[MAX99]],[MAX99],step,2,3
[MIN[MIN057]2[MAX68]],[MAX68],step,2,3
[MIN[MIN516][SM19]2],[SM19],step,2,3
[MAX8[MIN639][SM21]],[SM21],step,2,3
[MAX7[MIN156][MIN17]],[MIN17],step,2,3
[SM[SM409]5[SM96]],[SM96],step,2,3
[MIN[MIN790][MIN26]1],[MIN26],step,2,3
[SM[SM789][MAX49]1],[MAX49],step,2,3
[MAX[MAX548][MAX86]1],[MAX86],step,2,3
[MIN5[MIN796][MAX94]],[MAX94],step,2,3
[MAX4[MIN390][MIN50]],[MIN50],step,2,3
[MIN[SM918][SM37]5],[SM37],step,2,3
[SM[MAX921][MIN29]2],[MIN29],step,2,3
[MAX[SM933][SM71]3],[SM71],step,2,3
[MIN7[MAX819][MAX52]],[MAX52],step,2,3
[MAX4[MAX815][MAX37]],[MAX37],step,2,3
[SM[MAX058][MAX63]5],[MAX63],step,2,3
[MIN[SM746]0[SM92]],[SM92],step,2,3
[MAX[SM918][SM13]3],[SM13],step,2,3
[MAX0[MAX833][MAX77]],[MAX77],step,2,3
[MIN[SM116][MIN25]3],[MIN25],step,2,3
[MIN[SM368][MIN31]4],[MIN31],step,2,3
[MAX[MIN650][SM26]5],[SM26],step,2,3
[MAX[MAX618]4[MIN61]],[MIN61],step,2,3
[SM[MAX142]9[SM39]],[SM39],step,2,3
[MAX[MAX537][MAX90]5],[MAX90],step,2,3
[MIN[MIN732]0[MAX31]],[MAX31],step,2,3
[SM[MAX342][MAX98]4],[MAX98],step,2,3
[SM[MIN809]4[MIN14]],[MIN14],step,2,3
[MAX6[MAX463][SM28]],[SM28],step,2,3
[SM[MIN329][MAX51]6],[MAX51],step,2,3
[SM[MIN001]6[MIN13]],[MIN13],step,2,3
[SM8[MAX232][MAX68]],[MAX68],step,2,3
[SM[MIN529][SM22]8],[SM22],step,2,3
[SM[MIN169]7[MAX67]],[MAX67],step,2,3
[MAX[MAX088][MAX85]6],[MAX85],step,2,3
[MIN[MIN101]6[MAX48]],[MAX48],step,2,3
[MAX7[MIN028][MAX85]],[MAX85],step,2,3
[SM8[MIN552][SM42]],[SM42],step,2,3
[MIN[MAX457]1[MAX92]],[MAX92],step,2,3
[MAX3[SM286][MIN03]],[MIN03],step,2,3
[MAX[MIN849][MAX83]4],[MAX83],step,2,3
[SM[MAX711]4[MIN54]],[MIN54],step,2,3
[MIN[MIN970][MAX55]1],[MAX55],step,2,3
[MIN[MAX698]6[MIN45]],[MIN45],step,2,3
[SM8[SM141][SM15]],[SM15],step,2,3
[MIN[SM601]8[MAX27]],[MAX27],step,2,3
[SM3[MAX693][MAX76]],[MAX76],step,2,3
[SM[SM070][MIN35]8],[MIN35],step,2,3
[MIN[SM871]6[SM52]],[SM52],step,2,3
[SM[MIN918][MIN09]9],[MIN09],step,2,3
[MAX2[MIN938][SM14]],[SM14],step,2,3
[SM4[MIN286][MAX85]],[MAX85],step,2,3
[MIN[MIN744][SM12]1],[SM12],step,2,3
[SM[MIN683][MAX64]0],[MAX64],step,2,3
[MAX[SM405]0[SM89]],[SM89],step,2,3
[MAX1[MIN502][MAX89]],[MAX89],step,2,3
[MAX[MIN702]4[MIN14]],[MIN14],step,2,3
[MAX6[MIN525][MAX91]],[MAX91],step,2,3
[MIN[SM445][MIN34]7],[MIN34],step,2,3
[MAX[MIN609]6[SM76]],[SM76],step,2,3
[MAX[SM830][MIN23]0],[MIN23],step,2,3
[SM[MAX288]1[MAX86]],[MAX86],step,2,3
[MIN7[MIN148][MAX76]],[MAX76],step,2,3
[MIN[SM696]6[MIN38]],[MIN38],step,2,3
[SM[MIN987]7[MAX49]],[MAX49],step,2,3
[SM4[MIN226][MIN39]],[MIN39],step,2,3
[MIN[MAX886]3[SM94]],[SM94],step,2,3
[SM[MIN521]2[MAX74]],[MAX74],step,2,3
[MAX[MAX191]7[SM10]],[SM10],step,2,3
[MIN[MIN064]2[MAX91]],[MAX91],step,2,3
[SM[SM363][MIN02]9],[MIN02],step,2,3
[MIN[MAX069][MIN71]4],[MIN71],step,2,3
[SM[SM108]2[SM32]],[SM32],step,2,3
[MAX[SM435]6[MAX47]],[MAX47],step,2,3
[SM[SM308][MIN17]4],[MIN17],step,2,3
[MAX[SM669]1[MIN05]],[MIN05],step,2,3
[MIN5[MIN362][MAX41]],[MAX41],step,2,3
[MIN7[MIN275][MAX79]],[MAX79],step,2,3
[SM[MIN700][MIN46]3],[MIN46],step,2,3
[MIN[SM549]3[SM78]],[SM78],step,2,3
[SM[MIN685]4[MIN19]],[MIN19],step,2,3
[MAX[MIN910]1[SM11]],[SM11],step,2,3
[MIN[SM942]6[SM96]],[SM96],step,2,3
[SM3[MIN382][MIN06]],[MIN06],step,2,3
[SM[MAX349]8[SM83]],[SM83],step,2,3
[MIN[MAX315][MAX89]4],[MAX89],step,2,3
[SM[MAX260][SM08]4],[SM08],step,2,3
[MIN[MIN176]3[MIN86]],[MIN86],step,2,3
[MIN[MAX422][MAX19]8],[MAX19],step,2,3
[MIN[SM982]7[MAX98]],[MAX98],step,2,3
[MIN[MAX130][MAX48]3],[MAX48],step,2,3
[SM[SM324]6[MAX63]],[MAX63],step,2,3
[SM9[MAX180][MIN20]],[MIN20],step,2,3
[MAX5[MAX034][MAX95]],[MAX95],step,2,3
[MIN[MIN978]4[SM05]],[SM05],step,2,3
[MAX[MAX721]7[MIN42]],[MIN42],step,2,3
[SM8[SM980][MAX90]],[MAX90],step,2,3
[MIN[MAX338][MIN65]4],[MIN65],step,2,3
[MIN[MIN369]0[MIN07]],[MIN07],step,2,3
[MIN[SM405]0[MIN42]],[MIN42],step,2,3
[SM[SM352][MAX92]6],[MAX92],step,2,3
[MAX[MIN538]9[MAX82]],[MAX82],step,2,3
[MAX[MIN890]3[MAX62]],[MAX62],step,2,3
[MAX5[MIN335][MIN35]],[MIN35],step,2,3
[MIN3[MIN447][SM29]],[SM29],step,2,3
[MAX[SM049]3[SM78]],[SM78],step,2,3
[MAX3[MIN591][SM79]],[SM79],step,2,3
[MAX[MIN673]7[SM80]],[SM80],step,2,3
[SM[SM482][MIN14]2],[MIN14],step,2,3
[SM[SM959][SM51]2],[SM51],step,2,3
[MAX4[MIN233][SM29]],[SM29],step,2,3
[SM[MAX607]2[MIN70]],[MIN70],step,2,3
[SM[MIN103]6[MIN39]],[MIN39],step,2,3
[MIN[MIN042][MAX34]8],[MAX34],step,2,3
[MIN[MIN974]0[MIN11]],[MIN11],step,2,3
[MIN[SM199][MAX86]2],[MAX86],step,2,3
[MAX[MAX643]4[MAX92]],[MAX92],step,2,3
[MIN2[MIN883][MIN12]],[MIN12],step,2,3
[SM7[MIN681][MIN83]],[MIN83],step,2,3
[MAX[MIN309][SM84]6],[SM84],step,2,3
[MAX[MIN322][SM68]0],[SM68],step,2,3
[MIN[MIN486][MIN10]3],[MIN10],step,2,3
[SM[MIN824][SM28]7],[SM28],step,2,3
[MIN4[MIN350][SM25]],[SM25],step,2,3
[SM0[MIN697][SM65]],[SM65],step,2,3
[MIN[MIN896]4[SM25]],[SM25],step,2,3
[MAX[SM516][MIN96]0],[MIN96],step,2,3
[MAX8[SM524][MIN41]],[MIN41],step,2,3
[MAX[MAX363][MIN39]8],[MIN39],step,2,3
[MAX[MAX219]9[SM07]],[SM07],step,2,3
[SM[MAX719][MIN10]3],[MIN10],step,2,3
[MIN[MIN995]1[MIN79]],[MIN79],step,2,3
[MIN5[MIN032][MAX81]],[MAX81],step,2,3
[MAX[SM520]3[SM21]],[SM21],step,2,3
[MIN2[MIN696][MIN38]],[MIN38],step,2,3
[MIN0[MAX042][MAX84]],[MAX84],step,2,3
[MAX[MAX744][MAX89]5],[MAX89],step,2,3
[MAX[MAX634]8[SM78]],[SM78],step,2,3
[MAX[MIN531]3[SM80]],[SM80],step,2,3
[MAX[SM585][SM39]5],[SM39],step,2,3
[MAX3[MIN983][MAX98]],[MAX98],step,2,3
[MIN[SM385]9[MAX73]],[MAX73],step,2,3
[SM7[MIN299][MIN72]],[MIN72],step,2,3
[SM6[MAX927][MAX67]],[MAX67],step,2,3
[MAX6[MIN171][SM14]],[SM14],step,2,3
[MAX4[MAX338][MIN52]],[MIN52],step,2,3
[SM[MIN880][SM57]6],[SM57],step,2,3
[MIN[MAX017][MIN62]2],[MIN62],step,2,3
[MAX[SM321][MIN20]3],[MIN20],step,2,3
[SM[SM162][MAX67]9],[MAX67],step,2,3
[SM5[MIN254][MIN39]],[MIN39],step,2,3
[MAX[MAX505]8[MAX86]],[MAX86],step,2,3
[SM[SM541]0[MAX87]],[MAX87],step,2,3
[SM[SM712][SM23]5],[SM23],step,2,3
[MAX[SM307][SM59]3],[SM59],step,2,3
[SM7[MAX360][MIN34]],[MIN34],step,2,3
[MAX[MIN227][SM30]1],[SM30],step,2,3
[MAX2[SM730][MIN09]],[MIN09],step,2,3
[MIN9[MIN753][MIN11]],[MIN11],step,2,3
[SM1[MIN087][MAX89]],[MAX89],step,2,3
[MIN[MAX819]4[MIN41]],[MIN41],step,2,3
[MAX[MAX154][SM21]9],[SM21],step,2,3
[MAX8[MAX605][SM28]],[SM28],step,2,3
[MAX8[SM853][MAX86]],[MAX86],step,2,3
[MIN[MIN332][MAX93]0],[MAX93],step,2,3
[MAX1[MIN451][MIN90]],[MIN90],step,2,3
[SM[MAX268][MAX70]3],[MAX70],step,2,3
[MIN5[MIN408][MAX67]],[MAX67],step,2,3
[MIN6[SM667][MIN23]],[MIN23],step,2,3
[MIN9[SM476][MAX63]],[MAX63],step,2,3
[SM[MAX232]1[MIN00]],[MIN00],step,2,3
[MAX[MAX001]6[SM70]],[SM70],step,2,3
[SM[MAX184]6[SM82]],[SM82],step,2,3
[MIN[MIN793][MAX71]4],[MAX71],step,2,3
[MAX2[SM642][MAX94]],[MAX94],step,2,3
[MAX[SM284]0[MIN06]],[MIN06],step,2,3
[MAX[MAX072]7[MAX89]],[MAX89],step,2,3
[MAX9[MIN891][MIN49]],[MIN49],step,2,3
[MIN[MIN743]6[SM91]],[SM91],step,2,3
[MIN[MAX591]9[SM81]],[SM81],step,2,3
[SM[MAX461][SM50]9],[SM50],step,2,3
[SM[SM722][SM91]9],[SM91],step,2,3
[MAX[SM394]2[MIN05]],[MIN05],step,2,3
[MIN[MAX462][MAX41]7],[MAX41],step,2,3
[MIN7[MAX075][MIN15]],[MIN15],step,2,3
[MAX[MAX424][SM29]0],[SM29],step,2,3
[MIN[MAX344]9[MIN45]],[MIN45],step,2,3
[SM4[MAX800][SM99]],[SM99],step,2,3
[MAX[SM870]8[SM01]],[SM01],step,2,3
[MIN[MAX024][MAX78]5],[MAX78],step,2,3
[MAX7[MAX982][MIN15]],[MIN15],step,2,3
[MAX[MIN947]5[SM98]],[SM98],step,2,3
[MIN0[MIN318][MIN34]],[MIN34],step,2,3
[MAX[MIN869]2[SM97]],[SM97],step,2,3
[MAX[SM970]4[MAX39]],[MAX39],step,2,3
[SM[MIN611][SM62]1],[SM62],step,2,3
[MAX[SM274]4[MIN21]],[MIN21],step,2,3
[MIN4[MIN806][MAX55]],[MAX55],step,2,3
[MAX[SM274][MAX74]8],[MAX74],step,2,3
[MAX[MAX403][SM09]1],[SM09],step,2,3
[SM[SM587]6[MAX35]],[MAX35],step,2,3
[MIN8[SM764][SM65]],[SM65],step,2,3
[SM3[SM453][MAX96]],[MAX96],step,2,3
[MIN[SM478][MIN31]0],[MIN31],step,2,3
[MAX[MAX135][MIN76]6],[MIN76],step,2,3
[MAX[MAX818]9[MAX61]],[MAX61],step,2,3
[SM1[MIN501][MIN25]],[MIN25],step,2,3
[MAX[MIN962][MAX74]9],[MAX74],step,2,3
[MAX5[SM217][SM60]],[SM60],step,2,3
[MAX[MAX211]5[MIN88]],[MIN88],step,2,3
[MAX[MAX008]3[MIN26]],[MIN26],step,2,3
[SM[MAX222]7[MAX81]],[MAX81],step,2,3
[MIN[MIN121]9[MAX99]],[MAX99],step,2,3
[MIN[MIN430]2[MAX63]],[MAX63],step,2,3
[SM9[MIN758][MAX97]],[MAX97],step,2,3
[SM[MAX615]9[SM91]],[SM91],step,2,3
[MIN[SM187]3[SM18]],[SM18],step,2,3
[MIN[SM641]6[MAX12]],[MAX12],step,2,3
[MAX[SM382][SM56]7],[SM56],step,2,3
[SM[MAX515][MAX93]8],[MAX93],step,2,3
[MIN[SM309]8[MIN07]],[MIN07],step,2,3
[MAX[MAX143]2[MIN47]],[MIN47],step,2,3
[SM[MAX177]9[SM74]],[SM74],step,2,3
[SM3[MAX046][MAX86]],[MAX86],step,2,3
[MIN[MIN892]5[SM29]],[SM29],step,2,3
[MIN[SM656]3[MIN22]],[MIN22],step,2,3
[MIN[MIN627]0[SM62]],[SM62],step,2,3
[SM2[MAX193][SM76]],[SM76],step,2,3
[SM6[MIN089][SM08]],[SM08],step,2,3
[MIN[MAX425]9[MIN82]],[MIN82],step,2,3
[MIN[SM172]6[MIN38]],[MIN38],step,2,3
[MAX1[MIN441][MIN36]],[MIN36],step,2,3
[MAX[MIN937][MAX60]1],[MAX60],step,2,3
[MIN[MIN145]7[SM48]],[SM48],step,2,3
[MIN[MIN738][MAX05]7],[MAX05],step,2,3
[MAX1[SM195][MAX87]],[MAX87],step,2,3
[MIN8[MIN834][SM99]],[SM99],step,2,3
[SM[MAX162]5[MIN10]],[MIN10],step,2,3
[MAX[SM128][MAX40]2],[MAX40],step,2,3
[SM[MAX150][SM97]8],[SM97],step,2,3
[MAX9[SM972][MAX88]],[MAX88],step,2,3
[MIN[SM509]5[MIN03]],[MIN03],step,2,3
[SM4[MIN267][SM40]],[SM40],step,2,3
[MAX9[MAX511][MAX48]],[MAX48],step,2,3
[SM9[SM966][MAX96]],[MAX96],step,2,3
[SM[MIN236][SM22]3],[SM22],step,2,3
[SM[MAX710]4[SM18]],[SM18],step,2,3
[MAX6[MIN186][MAX58]],[MAX58],step,2,3
[MIN[MIN883]3[MIN65]],[MIN65],step,2,3
[MIN[MAX323]9[MIN27]],[MIN27],step,2,3
[SM3[MIN313][SM34]],[SM34],step,2,3
[MAX[SM503][MIN47]0],[MIN47],step,2,3
[MIN[MIN597][MAX87]2],[MAX87],step,2,3
[SM6[SM498][MAX61]],[MAX61],step,2,3
[SM3[SM085][MIN60]],[MIN60],step,2,3
[MIN[MIN412]6[MIN45]],[MIN45],step,2,3
[SM[SM901][SM86]0],[SM86],step,2,3
[MIN[MAX907]3[MIN06]],[MIN06],step,2,3
[SM7[SM849][MIN00]],[MIN00],step,2,3
[SM[MAX268][SM84]6],[SM84],step,2,3
[MIN9[SM437][SM22]],[SM22],step,2,3
[MAX7[MAX179][MAX93]],[MAX93],step,2,3
[MAX[MAX819]5[MIN42]],[MIN42],step,2,3
[SM9[MAX701][SM37]],[SM37],step,2,3
[SM[MIN792][MIN30]0],[MIN30],step,2,3
[SM9[MAX069][MIN06]],[MIN06],step,2,3
[MAX9[MIN248][SM17]],[SM17],step,2,3
[MAX6[SM776][SM20]],[SM20],step,2,3
[MAX[MAX699][MAX88]2],[MAX88],step,2,3
[MAX[SM879]5[MIN43]],[MIN43],step,2,3
[MAX[SM887]3[SM63]],[SM63],step,2,3
[MAX[SM492]6[MIN02]],[MIN02],step,2,3
[SM[MIN776]9[SM25]],[SM25],step,2,3
[MIN[SM310][MIN06]2],[MIN06],step,2,3
[SM[MAX379][MAX87]1],[MAX87],step,2,3
[MIN[SM069]5[MIN28]],[MIN28],step,2,3
[MAX9[SM732][SM92]],[SM92],step,2,3
[MAX[SM003]2[MIN13]],[MIN13],step,2,3
[SM[MIN873]0[SM18]],[SM18],step,2,3
[MIN[MAX430]7[MAX73]],[MAX73],step,2,3
[MAX5[MIN353][MIN06]],[MIN06],step,2,3
[MAX6[SM620][MAX53]],[MAX53],step,2,3
[MAX[SM237]5[MIN01]],[MIN01],step,2,3
[MAX[MIN741][MIN42]5],[MIN42],step,2,3
[MIN[MIN230]2[MIN68]],[MIN68],step,2,3
[MAX1[MIN946][MAX96]],[MAX96],step,2,3
[MAX6[SM828][SM26]],[SM26],step,2,3
[MAX[SM945]8[SM99]],[SM99],step,2,3
[MAX5[MAX236][MAX91]],[MAX91],step,2,3
[MIN5[MIN197][SM46]],[SM46],step,2,3
[MAX3[MIN751][MIN31]],[MIN31],step,2,3
[MIN2[MIN781][MIN06]],[MIN06],step,2,3
[MIN[MIN797][MIN13]7],[MIN13],step,2,3
[MAX0[MIN128][MIN32]],[MIN32],step,2,3
[MAX0[MAX493][MIN41]],[MIN41],step,2,3
[MIN[SM805][SM38]0],[SM38],step,2,3
[MAX1[MAX987][MIN18]],[MIN18],step,2,3
[MIN[MIN476][MAX97]3],[MAX97],step,2,3
[SM[MAX125][MIN02]6],[MIN02],step,2,3
[MAX[MIN331]7[SM90]],[SM90],step,2,3
[MIN[MIN345][SM38]1],[SM38],step,2,3
[SM[MIN261][MAX38]0],[MAX38],step,2,3
[SM[MIN939]6[MAX71]],[MAX71],step,2,3
[MIN[SM963][SM34]9],[SM34],step,2,3
[MIN4[MIN318][MAX83]],[MAX83],step,2,3
[MIN[SM688][MAX95]5],[MAX95],step,2,3
[MIN[MAX329]3[MAX42]],[MAX42],step,2,3
[MAX9[MAX523][SM15]],[SM15],step,2,3
[SM[MAX549][MAX41]3],[MAX41],step,2,3
[SM5[MAX604][MIN01]],[MIN01],step,2,3
[MIN[SM299]1[MAX68]],[MAX68],step,2,3
[MIN[MIN950][MIN39]3],[MIN39],step,2,3
[MIN2[MIN737][MIN07]],[MIN07],step,2,3
[SM0[MIN357][MIN07]],[MIN07],step,2,3
[SM9[SM736][SM95]],[SM95],step,2,3
[MAX[SM466]4[SM39]],[SM39],step,2,3
[MIN4[MIN227][SM32]],[SM32],step,2,3
[SM[MAX753][MAX34]3],[MAX34],step,2,3
[SM[MAX381]4[MAX37]],[MAX37],step,2,3
[SM[SM884][SM79]0],[SM79],step,2,3
[MIN[SM658][MAX93]8],[MAX93],step,2,3
[MAX[MIN037][MAX84]8],[MAX84],step,2,3
[MIN5[MIN033][SM27]],[SM27],step,2,3
[MAX[SM275]4[SM75]],[SM75],step,2,3
[SM[MIN873]4[MIN04]],[MIN04],step,2,3
[MAX[SM472]3[MIN44]],[MIN44],step,2,3
[MIN[SM265][MIN02]7],[MIN02],step,2,3
[SM0[MIN025][MIN17]],[MIN17],step,2,3
[MIN[SM983][MIN64]2],[MIN64],step,2,3
[MIN[SM228][MIN60]8],[MIN60],step,2,3
[SM[MIN231][SM24]0],[SM24],step,2,3
[MAX[SM996]2[SM31]],[SM31],step,2,3
[MAX[MAX804][MAX48]5],[MAX48],step,2,3
[SM[SM334]7[MIN53]],[MIN53],step,2,3
[MAX[MIN616][SM03]9],[SM03],step,2,3
[MIN[MIN652][MIN15]1],[MIN15],step,2,3
[SM[SM083][SM21]4],[SM21],step,2,3
[MIN2[MIN879][MIN35]],[MIN35],step,2,3
[MIN[MAX042][MAX15]0],[MAX15],step,2,3
[MIN9[SM397][SM58]],[SM58],step,2,3
[MIN[MAX346]9[SM15]],[SM15],step,2,3
[SM[MIN413][MAX60]7],[MAX60],step,2,3
[MIN[MAX884][SM45]4],[SM45],step,2,3
[SM[SM702]8[MAX68]],[MAX68],step,2,3
[SM7[MIN259][MAX19]],[MAX19],step,2,3
[SM[SM054][SM32]5],[SM32],step,2,3
[SM[MAX117]1[MIN29]],[MIN29],step,2,3
[MIN[MIN129][MAX75]3],[MAX75],step,2,3
[MIN9[SM445][MAX97]],[MAX97],step,2,3
[MIN3[MAX708][SM16]],[SM16],step,2,3
[MIN[MIN286][MIN00]7],[MIN00],step,2,3
[MIN[MAX262]7[SM46]],[SM46],step,2,3
[MAX[SM276]5[SM87]],[SM87],step,2,3
[SM5[SM400][MIN48]],[MIN48],step,2,3
[MIN4[MAX507][SM35]],[SM35],step,2,3
[MAX[MIN598]1[MAX85]],[MAX85],step,2,3
[MAX[MIN331]7[SM00]],[SM00],step,2,3
[MIN4[SM401][MIN00]],[MIN00],step,2,3
[MIN[MAX332]4[MIN93]],[MIN93],step,2,3
[MAX5[MAX702][MAX53]],[MAX53],step,2,3
[MAX8[SM061][SM78]],[SM78],step,2,3
[MIN[MIN771][MIN28]9],[MIN28],step,2,3
[SM6[SM258][MAX85]],[MAX85],step,2,3
[MAX3[MAX570][SM69]],[SM69],step,2,3
[MAX[MAX092]0[MIN01]],[MIN01],step,2,3
[SM[MIN239]5[SM73]],[SM73],step,2,3
[MAX[MIN227]6[MIN00]],[MIN00],step,2,3
[MAX1[MIN907][SM74]],[SM74],step,2,3
[SM[MIN045]5[SM39]],[SM39],step,2,3
[MIN4[MAX281][MAX95]],[MAX95],step,2,3
[MAX[MAX915][MIN19]8],[MIN19],step,2,3
[MIN3[MAX828][MIN73]],[MIN73],step,2,3
[MAX0[MAX869][SM69]],[SM69],step,2,3
[SM9[MIN981][MAX94]],[MAX94],step,2,3
[MIN[SM021][SM07]9],[SM07],step,2,3
[MAX[MIN071]6[MIN19]],[MIN19],step,2,3
[MIN[MAX042][SM95]7],[SM95],step,2,3
[MIN9[MAX932][SM16]],[SM16],step,2,3
[MAX[SM954]2[MAX91]],[MAX91],step,2,3
[MIN[MIN132]3[SM83]],[SM83],step,2,3
[SM5[MIN722][SM29]],[SM29],step,2,3
[SM[MIN316]1[SM71]],[SM71],step,2,3
[MAX[MIN076]9[SM38]],[SM38],step,2,3
[SM[MAX652]2[MAX80]],[MAX80],step,2,3
[MAX[MAX878]6[SM17]],[SM17],step,2,3
[MIN[MIN839]6[MAX32]],[MAX32],step,2,3
[MIN[SM728]2[MIN38]],[MIN38],step,2,3
[MAX[MIN162][MAX55]1],[MAX55],step,2,3
[MIN2[SM180][MIN05]],[MIN05],step,2,3
[MAX[MIN771]2[MAX87]],[MAX87],step,2,3
[SM0[SM998][MAX50]],[MAX50],step,2,3
[SM8[MAX615][SM56]],[SM56],step,2,3
[SM[MAX816]3[MIN11]],[MIN11],step,2,3
[MAX[SM271]6[MAX46]],[MAX46],step,2,3
[SM[MAX472][MIN47]1],[MIN47],step,2,3
[MIN[SM178][SM54]1],[SM54],step,2,3
[MAX[MAX217]0[SM78]],[SM78],step,2,3
[SM7[MIN995][MAX86]],[MAX86],step,2,3
[MAX[SM921][MAX99]3],[MAX99],step,2,3
[SM[MIN326]6[MAX68]],[MAX68],step,2,3
[MAX9[MIN112][MAX53]],[MAX53],step,2,3
[MAX1[SM997][MAX62]],[MAX62],step,2,3
[MAX[MAX394][SM17]7],[SM17],step,2,3
